record,uuid,date,markers,status,quarter,QCountry,QDomestic,QGDPR,QState,QBorn,QRegion,QAge,AgeR,QGeneration,Q100r1,Q100r2,Q100r3,Q100r4,Q100r5,Q100r6,Q100r7,Q100r8,Q100r9,Q100r10,Q110r1,Q110r2,Q110r3,Q110r4,Q110r5,Q110r6,Q110r997,Q110r998,Q110r999,Q120,Q130,Q140,Q201r1,Q201r2,Q201r3,Q201r4,Q201r5,Q201r6,Q201r7,Q201r8,Q201r9,Q201r10,Q201r11,Q201r12,Q201r13,Q201r14,Q201r15,Q201r16,Q202r1,Q202r2,Q202r3,Q202r4,Q202r5,Q202r6,Q202r7,Q202r8,Q203r1,Q203r2,Q203r3,Q203r4,Q203r5,Q203r6,Q203r7,Q203r8,Q203r9,Q203r10,Q203r11,Q203r12,Q203r13,Q203r14,Q203r15,Q203r16,Q204r1,Q204r2,Q204r3,Q204r4,Q204r5,Q204r6,Q204r7,Q204r8,Q204r9,Q204r10,QJob,QJobr97oe,QIndustry,QIndustryr97oe,QRevenue,QEmployees,Exit,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,vdropout,ipAddress,source,decLang,list,userAgent,fp_etag,fp_html5,fp_flash,fp_browser,dcua,url,session,sesskey,identifier,speeder,qtime_min,filter_$,SL,Q100_SD,Q201_SD,SL_Count,gibberish_Exit,gibberish_count,strikes,Total,QIndustryBanner
347,eegds8mffnmrzynu,3/18/21 11:03,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,19,1961,1,60,6,3,9,6,6,9,9,9,6,9,10,9,0,0,0,0,0,0,0,0,1,2,0,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,5, ,1,1, ,1,268.95,4, ,10, ,5,6,3/18/21 10:59, ,172.101.33.155, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",71qbszv7zg93y0mb,f6q90yck8h68m94p, , ,..,/survey/selfserve/2135/210303?identifier=K_eiskwi9abo&sesskey=g0fz56n1tx06rt50,f6q90yck8h68m94p,g0fz56n1tx06rt50,K_eiskwi9abo,0,4.4825,1,0,1.549193338,0.25,0,0,0,0,1,2
349,gef9qeyr6fncybz7,3/18/21 11:05,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,21,1970,1,51,5,4,9,10,9,9,10,9,10,9,9,6,0,0,0,0,0,0,0,1,0,2,3,2,2,2,3,3,3,2,1,3,1,3,3,3,3,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,5, ,5,2,how many employees are working remotely?    Are you working remotely?,1,239.95,13, ,11, ,5,6,3/18/21 11:01, ,73.114.176.52, , ,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",1jayfnuyfqs8xqb3,v4wn9uh1uvpvpejs, , ,..,/survey/selfserve/2135/210303?identifier=K_94tgwkab0n&sesskey=g3h6ze18zgqayao6,v4wn9uh1uvpvpejs,g3h6ze18zgqayao6,K_94tgwkab0n,0,3.999166667,1,0,1.154700538,0.81394103,0,0,0,0,1,2
372,tdkfsqayhbuyzn9z,3/18/21 11:10,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,18,1997,3,24,2,6,7,5,5,2,7,7,7,5,5,4,0,0,0,0,0,1,0,0,0,8,3,2,3,3,3,3,3,3,1,3,3,3,2,3,3,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, ,5, ,99,5, ,1,171.26,4, ,10, ,5,6,3/18/21 11:07, ,174.77.82.155, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",sh0uertj4m0wvvnj,wguhgq3zb1rubq6b, , ,..,/survey/selfserve/2135/210303?identifier=K_yi0hsu2w6d&sesskey=g2b0e6wu0f3klg67,tcyeedf2xpsb3sfw,g2b0e6wu0f3klg67,K_yi0hsu2w6d,0,2.854333333,1,0,1.646545205,0.81394103,0,0,0,0,1,2
380,3p9r2hd3y6tne7sq,3/18/21 11:13,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,35,1963,2,58,5,3,10,8,8,9,8,7,9,9,9,9,1,0,0,0,0,0,0,0,0,5,6,4,1,4,2,2,4,1,1,4,2,1,1,1,1,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,97,design,5, ,14,10, ,1,235.3,4, ,10, ,5,6,3/18/21 11:09, ,24.140.8.177, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",yd2kbad5aef7tx06,h0jtex0fvwpew8uh, , ,..,/survey/selfserve/2135/210303?identifier=K_hhcemuuufq&sesskey=g3jckjqvhlt3fokc,zj8n3q8fyuuc970y,g3jckjqvhlt3fokc,K_hhcemuuufq,0,3.921666667,1,0,0.843274043,1.289379696,0,0,0,0,1,2
392,kv56p6uj1qz7xhxh,3/18/21 11:21,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,49,1968,2,53,5,4,6,3,5,5,9,8,9,3,7,3,0,0,0,0,0,1,0,0,0,8,8,5,3,4,2,3,2,4,1,3,2,4,3,1,4,3,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, ,5, ,99,5, ,1,293.1,4, ,12, ,5,6,3/18/21 11:16, ,35.130.72.251, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,auh8bt12t7ue50sn,zaek6n0ry5j78gpb, , ,..,/survey/selfserve/2135/210303?identifier=K_gd3c0glee1&sesskey=g3197bh0a2tdr5z3,ftmn2ryfpf2ec9fb,g3197bh0a2tdr5z3,K_gd3c0glee1,0,4.885,1,0,2.394437999,1.087811258,0,0,0,0,1,2
404,mr6t75zdcyp4480w,3/18/21 11:26,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,13,1956,2,65,6,3,5,5,4,97,3,6,3,98,6,3,0,0,0,0,0,0,1,0,0,7,4,12,2,4,3,3,4,4,1,3,3,3,3,4,3,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,5, ,1,1, ,1,307.26,4, ,10, ,5,6,3/18/21 11:21, ,99.175.84.232, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",bkyqj5adtx6uwy0e,wj18rg5xc1a4742e, , ,..,/survey/selfserve/2135/210303?identifier=K_fj1nq1vj94&sesskey=g160l6ntfahydkci,wj18rg5xc1a4742e,g160l6ntfahydkci,K_fj1nq1vj94,0,5.121,1,0,39.28245297,0.853912564,0,0,0,0,1,2
421,zezn2dp1w7gs7whq,3/18/21 11:45,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,38,1961,1,60,6,3,8,4,4,7,4,1,2,10,97,4,0,0,0,0,0,0,1,0,0,7,2,11,3,3,3,3,3,3,4,3,3,3,3,3,4,3,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, ,5, ,1,1, ,1,1377.17,4, ,10, ,5,6,3/18/21 11:22, ,164.52.238.28, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",0pr2xnzr30hbvqpj,awz5nmrfwqr5syaw, , ,..,/survey/selfserve/2135/210303?identifier=K_1eljlrhsh4&sesskey=g2xv0n5vgl9allsx,awz5nmrfwqr5syaw,g2xv0n5vgl9allsx,K_1eljlrhsh4,0,22.95283333,0,0,29.25538887,0.632455532,0,0,0,0,1,2
431,uqy0a34r8568gn8m,3/18/21 11:31,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,49,1966,2,55,5,4,3,7,6,3,7,8,5,10,8,5,0,0,0,0,0,1,0,0,0,6,9,9,4,1,4,3,1,4,1,3,2,1,2,1,4,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22, ,5, ,14,7, ,1,394.56,4, ,10, ,5,6,3/18/21 11:24, ,69.11.167.98, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",ynfa867m069z1qr6,0yn3nnzy1ajbjze2, , ,..,/survey/selfserve/2135/210303?identifier=K_xyt3nj65gp&sesskey=g0bnxyz6wg8ox6i0,7we8srk6ebjm4pgh,g0bnxyz6wg8ox6i0,K_xyt3nj65gp,0,6.576,1,0,2.250925735,1.310216267,0,0,0,0,1,2
440,yb8baj0ayfsrg95k,3/18/21 11:33,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,30,1979,1,42,4,4,3,1,2,1,2,3,5,5,1,1,0,0,0,0,0,1,0,0,0,10,5,10,3,3,3,3,3,3,1,3,3,3,2,3,2,2,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, ,5, ,2,1, ,1,252.69,4, ,12, ,5,6,3/18/21 11:28, ,100.8.132.112, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,hffn10e3w5k2pqpw,wktjab9fw7wxv3sm, , ,..,/survey/selfserve/2135/210303?identifier=K_jq31skadmy&sesskey=g0ffg2g3e2aj58i2,wktjab9fw7wxv3sm,g0ffg2g3e2aj58i2,K_jq31skadmy,0,4.2115,1,0,1.577621275,0.727438428,0,0,0,0,1,2
441,jq9zfgac541h94s0,3/18/21 11:31,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,30,1975,1,46,4,4,8,3,2,2,5,7,9,7,10,10,0,0,0,0,0,1,0,0,0,5,7,5,3,3,3,3,1,3,3,3,2,3,3,2,3,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,5, ,4,3, ,1,164.06,4, ,12, ,5,6,3/18/21 11:28, ,50.241.165.253, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,v6zmshkb36pfzuc3,9qd9t1qk8b4mw14n, , ,..,/survey/selfserve/2135/210303?identifier=K_0cny6lypt3&sesskey=g2knskk9euyvjhxj,hxapuv3gmtrmcn6g,g2knskk9euyvjhxj,K_0cny6lypt3,0,2.734333333,1,0,3.128720008,0.619139187,0,0,0,0,1,2
511,86c1d608e27yqyk4,3/18/21 11:59,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,9,1961,3,60,6,3,10,7,6,6,7,9,8,7,7,8,0,0,0,0,1,1,0,0,0,6,3,4,1,1,2,3,2,1,1,3,2,3,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,5, ,14,9, ,1,216.84,12, ,11, ,1,1,3/18/21 11:55, ,72.196.115.148, , ,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",2g8na7d9safrtbss,3c1mgk58bkctqr6t, , ,si,/survey/selfserve/2135/210303?identifier=K_9f1f125uy0&sesskey=g1isburfyc60l7l0&mobile=yes,3c1mgk58bkctqr6t,g1isburfyc60l7l0,K_9f1f125uy0,0,3.614,1,0,1.269295518,0.81394103,0,0,0,0,1,2
525,qdy0avvuu3p3eqtz,3/18/21 12:12,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,22,1976,2,45,4,4,9,8,9,5,9,9,9,9,9,10,0,0,1,1,0,0,0,0,0,6,4,4,3,4,1,3,4,4,1,3,1,3,1,3,1,1,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,5, ,3,9, ,1,563.11,12, ,11, ,1,1,3/18/21 12:03, ,68.60.186.191, , ,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",w0hj0c5cswap0vzs,me0fjebrtep2hjt3, , ,si,/survey/selfserve/2135/210303?identifier=K_hxavklad3b&sesskey=g0bocvg3um4r87b2&mobile=yes,me0fjebrtep2hjt3,g0bocvg3um4r87b2,K_hxavklad3b,0,9.385166667,0,0,1.349897115,1.310216267,0,0,0,0,1,2
545,fb2pf0ah7eqj0mdc,3/19/21 11:28,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,22,1963,2,58,5,3,97,10,10,10,10,10,10,97,10,10,0,0,0,0,0,1,0,0,0,6,5,5,4,4,4,4,1,4,4,4,1,1,4,1,4,1,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22, ,5, ,13,5, ,1,83236.07,4, ,10, ,5,6,3/18/21 12:21, ,65.23.79.90, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",ahpqwmc90z2480bk,kuveq1b30j3xutwq, , ,..,/survey/selfserve/2135/210303?identifier=K_41133d139d&sesskey=g15zidtzxcl5c8cg,kafrz5pcmvdxb9m5,g15zidtzxcl5c8cg,K_41133d139d,0,1387.267833,0,0,36.68242086,1.5,0,0,0,0,1,2
549,67dvc8jtbhbtm6j9,3/18/21 12:30,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,18,1973,3,48,4,4,8,8,8,8,7,4,7,6,8,5,0,0,0,0,0,0,1,0,0,0,1,0,3,2,3,3,2,1,1,3,3,2,4,3,1,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,5, ,1,1,"Perhaps estimate of when we think business will restart, move towards normal, achieve normal. Sadly, I do not think my business will be back to normal until next year (2022) mainly due to resistance to comply with CDC guidelines by persons in my community. This includes refusing vaccines, refusing to wear masks or social distance.",1,455.29,4, ,10, ,5,6,3/18/21 12:22, ,24.250.66.84, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",ve29rbpth17t6zg9,7cp10gby88dc7632, , ,..,/survey/selfserve/2135/210303?identifier=K_wfhedaqmmx&sesskey=g295nq6qcxnealkf,7cp10gby88dc7632,g295nq6qcxnealkf,K_wfhedaqmmx,0,7.588166667,0,0,1.449137675,0.957427108,0,0,0,0,1,2
573,vbwckjp3c0qm18vc,3/18/21 12:45,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1992,4,29,2,5,5,4,3,3,3,2,2,6,4,1,0,0,0,0,1,0,0,0,0,3,3,7,2,2,3,3,3,3,1,3,3,4,3,3,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,5, ,5,4, ,1,278.11,12, ,11, ,1,1,3/18/21 12:40, ,64.71.30.108, , ,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",cca18f2v69nvs4n5,ahrusabkhhqhy8z7, , ,si,/survey/selfserve/2135/210303?identifier=K_mbjs6ewavf&sesskey=g353deyekk9lfgdj&mobile=yes,ahrusabkhhqhy8z7,g353deyekk9lfgdj,K_mbjs6ewavf,0,4.635166667,1,0,1.494434118,0.963932916,0,0,0,0,1,2
580,mwcu39agj8deyeef,3/18/21 12:51,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1961,4,60,6,3,4,3,3,3,3,1,1,1,6,1,0,0,0,0,0,0,1,0,0,10,5,5,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,5, ,1,1, ,1,156.18,4, ,10, ,5,6,3/18/21 12:48, ,47.176.7.242, , ,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 ADG/11.0.3142 Safari/537.36",2fat4h0rubu6k2xw,pqdz976873zkadp0, , ,..,/survey/selfserve/2135/210303?identifier=K_5d2ae3c2a4&sesskey=g2ozhsr9n7ja0j8i,9250n3wvtwnfkrkb,g2ozhsr9n7ja0j8i,K_5d2ae3c2a4,0,2.603,1,0,1.646545205,0.5,0,0,0,0,1,2
584,ddfyfudhshfb4cs2,3/18/21 12:59,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,21,1950,1,71,7,3,6,6,6,6,7,6,7,10,7,6,0,0,0,0,0,0,0,0,1,6,6,6,4,3,4,4,4,4,1,4,4,4,4,3,2,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, ,5, ,3,2, ,1,423.84,4, ,12, ,5,6,3/18/21 12:52, ,98.114.142.35, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,xf41qh0gb2vkgf3d,h9nv3s8by7asanvh, , ,..,/survey/selfserve/2135/210303?identifier=K_d7bf0edc03&sesskey=g12rdsmgm4o30m4x,h9nv3s8by7asanvh,g12rdsmgm4o30m4x,K_d7bf0edc03,0,7.064,0,0,1.251665557,0.892094913,0,0,0,0,1,2
589,815hyc4dnr9jf4rx,3/18/21 13:00,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,19,1963,1,58,5,3,10,10,10,9,5,98,10,5,10,5,0,0,0,0,0,0,0,1,0,4,4,3,3,3,3,2,3,3,3,3,3,3,1,3,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,5, ,1,1, ,1,314.36,14, ,10, ,1,2,3/18/21 12:54, ,108.183.163.148, , ,1,"Mozilla/5.0 (Linux; Android 10; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36",1gm1rvc7u1mc7re0,jz19b86ytkj9w5k7, , ,sa,/survey/selfserve/2135/210303?identifier=K_rxojfdqqtv&sesskey=g3ksztwxxujms5yr&mobile=yes,jz19b86ytkj9w5k7,g3ksztwxxujms5yr,K_rxojfdqqtv,0,5.239333333,1,0,28.48313341,0.946484724,0,0,0,0,1,2
609,p71kqa12tagsj8bq,3/18/21 13:15,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,23,1984,2,37,3,5,9,6,6,6,9,10,9,10,10,10,0,0,0,0,0,1,0,0,0,9,5,5,3,4,3,3,1,4,1,4,4,4,2,3,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, ,5, ,14,5,Our business increased significantly in 2020 due to COVID.  We typically worked 6 days a week.  Our revenue was through the roof.  We area a raw meat processor.,1,345.73,4, ,10, ,5,6,3/18/21 13:09, ,104.207.28.9, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",t7n5f1j2fj1gerfn,qxwg82p2zbdhnfvq, , ,..,/survey/selfserve/2135/210303?identifier=K_svx7tfq4wg&sesskey=g3go8npo6zsn0h0h,qxwg82p2zbdhnfvq,g3go8npo6zsn0h0h,K_svx7tfq4wg,0,5.762166667,1,0,1.779513042,1.263262971,0,0,0,0,1,2
614,tz1bp960hdjbd1at,3/18/21 13:21,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,13,1965,2,56,5,4,10,1,1,1,10,10,10,10,1,10,0,0,0,0,0,1,0,0,0,10,10,10,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,5, ,99,99, ,1,272.68,4, ,10, ,5,6,3/18/21 13:16, ,198.231.16.17, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",e910k088v5uedpuc,072bc5y5c228zbx3, , ,..,/survey/selfserve/2135/210303?identifier=K_fpn93ml4z2&sesskey=g0uxuel0k4mjla1k,zns03hqd54jvp0wa,g0uxuel0k4mjla1k,K_fpn93ml4z2,0,4.544666667,1,0,4.647580015,1.024695077,0,0,0,0,1,2
626,e0yb39fcf1z7dj3w,3/18/21 13:37,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,49,1989,2,32,3,5,2,5,4,2,8,9,9,7,5,7,0,0,0,0,1,1,0,0,0,7,7,5,3,1,3,1,3,3,1,3,1,2,1,1,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,5, ,14,7, ,1,139.17,4, ,10, ,5,6,3/18/21 13:35, ,71.13.249.38, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",yex8b533afd24rz6,y7sdq3zv0vcfanjk, , ,..,/survey/selfserve/2135/210303?identifier=K_ucot616113&sesskey=g0zsq2bj8urnui8o,9h19x92j6cc5h2k1,g0zsq2bj8urnui8o,K_ucot616113,0,2.3195,1,0,2.616188916,0.981070844,0,0,0,0,1,2
637,uk1rh7xd1146b6ex,3/18/21 14:01,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,47,1978,4,43,4,4,6,4,7,6,6,6,8,5,8,6,0,0,0,0,0,1,0,0,0,6,4,2,3,4,4,3,4,4,1,3,2,3,3,3,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,5, ,3,2, ,1,318.01,4, ,12, ,5,6,3/18/21 13:55, ,40.94.28.28, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,37jeccezt1gkzd52,bnffhgn30bxb4vy5, , ,..,/survey/selfserve/2135/210303?identifier=K_3ein8r8o9q&sesskey=g102ktgm59vfy18a,zdcppbxu3qapsa77,g102ktgm59vfy18a,K_3ein8r8o9q,0,5.300166667,1,0,1.229272594,1.138346754,0,0,0,0,1,2
670,bea7tb5nw6cugvpe,3/18/21 14:53,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,49,1957,2,64,6,3,7,3,7,7,5,10,5,7,10,8,0,0,0,0,0,1,0,0,0,8,10,9,1,1,2,3,2,1,1,3,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,5, ,99,7, ,1,268.66,4, ,10, ,5,6,3/18/21 14:49, ,98.103.212.226, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",fucwex3as5xqdewt,2wc17zrh7ww7jeuq, , ,..,/survey/selfserve/2135/210303?identifier=K_24o9m9fqlz&sesskey=g2f8n9ccv30u2vti,2wc17zrh7ww7jeuq,g2f8n9ccv30u2vti,K_24o9m9fqlz,0,4.477666667,1,0,2.183269719,0.718795288,0,0,0,0,1,2
678,0gznqaxfk0fdfjy9,3/18/21 15:10,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,35,1954,2,67,6,3,4,8,7,6,6,7,7,6,9,8,0,0,0,0,1,0,0,0,0,5,5,7,3,1,3,1,3,3,1,3,4,3,3,3,1,1,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,5, ,8,7,N/A,1,295.96,12, ,10, ,1,1,3/18/21 15:05, ,184.58.36.1, , ,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/87.0.4280.77 Mobile/15E148 Safari/604.1",zghej3gdsvdt71pm,f2unxbuz7dz2r8qm, , ,si,/survey/selfserve/2135/210303?identifier=K_tphzrrjyco&sesskey=g3gf1h7ly9kbpd0a&mobile=yes,f2unxbuz7dz2r8qm,g3gf1h7ly9kbpd0a,K_tphzrrjyco,0,4.932666667,1,0,1.398411798,1.078192933,0,0,0,0,1,2
688,6va1ug686garhrz1,3/18/21 15:31,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1955,4,66,6,3,7,7,7,6,6,8,7,7,7,8,0,0,0,0,0,0,1,0,0,4,3,5,3,3,3,3,3,1,1,3,3,1,3,3,3,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,5, ,3,4, ,1,322.44,14, ,10, ,1,2,3/18/21 15:26, ,99.89.12.188, , ,1,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G930A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36",kqd334w1bux9kae5,xzt0j3y8uxetz7um, , ,sa,/survey/selfserve/2135/210303?identifier=K_gfv2h1e66t&sesskey=g14o1n98v97vuj4j&mobile=yes,8t0h9n47judg8sg2,g14o1n98v97vuj4j,K_gfv2h1e66t,0,5.374,1,0,0.666666667,0.957427108,0,0,0,0,1,2
691,56txh7fqu64ej1bx,3/18/21 15:43,"qualified,/Industry/L5hQn,/Total/Total,20210318_05:19_v3",3,1,1,1,1,13,1974,2,47,4,4,7,7,8,7,8,9,8,2,7,6,0,0,0,0,0,1,0,0,0,7,8,8,3,3,3,2,1,3,2,3,3,3,3,3,3,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27, ,5, ,12,5,Everything was covered,1,257.89,4, ,10, ,5,6,3/18/21 15:39, ,73.111.224.23, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",029am8q2k5gdprmq,07c6vb97fvdnbw2n, , ,..,/survey/selfserve/2135/210303?identifier=K_lyi63pmofe&sesskey=g3fbg06hh5vrvlgy,dkqwhfsr6r30wvk2,g3fbg06hh5vrvlgy,K_lyi63pmofe,0,4.298166667,1,0,1.91195072,0.718795288,0,0,0,0,1,2
